"country_name","country_code","country","year","aquaculture_production_metric_tons","capture_fisheries_production_metric_tons","total_fisheries_production_metric_tons"
"Haiti","HTI","Haiti","2010",360,13710,14070
"Haiti","HTI","Haiti","2011",600,16530,17130
"Haiti","HTI","Haiti","2012",720,16510,17230
"Haiti","HTI","Haiti","2013",800,16510,17310
"Haiti","HTI","Haiti","2014",1010,16510,17520
"Haiti","HTI","Haiti","2015",1220,16510,17730
"Haiti","HTI","Haiti","2016",1290,16510,17800
"Haiti","HTI","Haiti","2017",1400,16510,17910
"Haiti","HTI","Haiti","2018",1430,16350,17780
"Haiti","HTI","Haiti","2019",1555,16350,17905
"Haiti","HTI","Haiti","2020",1560,16350,17910
"Haiti","HTI","Haiti","2021",1610,16220,17830
"Honduras","HND","Honduras","1996",10295,21260,31555
"Honduras","HND","Honduras","1997",9472,23780,33252
"Honduras","HND","Honduras","1998",8080,15468,23548
"Honduras","HND","Honduras","1999",8789,22569,31358
"Honduras","HND","Honduras","2000",10053,17915,27968
"Honduras","HND","Honduras","2001",13386,22292,35678
"Honduras","HND","Honduras","2002",16957,15789,32746
"Honduras","HND","Honduras","2003",23547,17343,40890
"Honduras","HND","Honduras","2004",27036,17569,44605
"Honduras","HND","Honduras","2005",49249,21139,70388
"Honduras","HND","Honduras","2006",55356,22546,77902
"Honduras","HND","Honduras","2007",54689,16636,71325
"Honduras","HND","Honduras","2008",47080,14160,61240
"Honduras","HND","Honduras","2009",28858,12408,41266
"Honduras","HND","Honduras","2010",27509,12075,39584
"Honduras","HND","Honduras","2011",50295,11181,61476
"Honduras","HND","Honduras","2012",52436,12198,64634
"Honduras","HND","Honduras","2013",53100,11849,64949
"Honduras","HND","Honduras","2014",61750,8639,70389
"Honduras","HND","Honduras","2015",55100,10759,65859
"Honduras","HND","Honduras","2016",54000,10600,64600
"Honduras","HND","Honduras","2017",64500,10800,75300
"Honduras","HND","Honduras","2018",65000,11300,76300
"Honduras","HND","Honduras","2019",68100,11912,80012
"Honduras","HND","Honduras","2020",71151.1,15818.82,86969.92
"Honduras","HND","Honduras","2021",63267.8,16250.39,79518.19
"Iceland","ISL","Iceland","1996",3687,2074579,2078266
"Iceland","ISL","Iceland","1997",3663,2225449,2229112
"Iceland","ISL","Iceland","1998",3868,1699721,1703589
"Iceland","ISL","Iceland","1999",3897,1754408,1758305
"Iceland","ISL","Iceland","2000",3623,2000046,2003669
"Iceland","ISL","Iceland","2001",4371,2003941,2008312
"Iceland","ISL","Iceland","2002",3585,2149508,2153093
"Iceland","ISL","Iceland","2003",6214,2008658,2014872
"Iceland","ISL","Iceland","2004",8868,1755172,1764040
"Iceland","ISL","Iceland","2005",8256,1685753,1694009
"Iceland","ISL","Iceland","2006",8241,1348043,1356284
"Iceland","ISL","Iceland","2007",4823,1421057,1425880
"Iceland","ISL","Iceland","2008",5098,1306593,1311691
"Iceland","ISL","Iceland","2009",5165,1164432,1169597
"Iceland","ISL","Iceland","2010",5050,1081655,1086705
"Iceland","ISL","Iceland","2011",5308.5,1164914,1170222.5
"Iceland","ISL","Iceland","2012",7431.3,1466751,1474182.3
"Iceland","ISL","Iceland","2013",7053,1380229,1387282
"Iceland","ISL","Iceland","2014",8433.5,1095508,1103941.5
"Iceland","ISL","Iceland","2015",8382.6,1336425,1344807.6
"Iceland","ISL","Iceland","2016",15129,1085502,1100631
"Iceland","ISL","Iceland","2017",20858.7,1198222,1219080.7
"Iceland","ISL","Iceland","2018",19185,1279794,1298979
"Iceland","ISL","Iceland","2019",33958.86,1060882.97,1094841.83
"Iceland","ISL","Iceland","2020",40595.06,1035413.76,1076008.82
"Iceland","ISL","Iceland","2021",53136,1056427.31,1109563.31
"India","IND","India","1996",1758739,3542948,5301687
"India","IND","India","1997",1864322,3620948,5485270
"India","IND","India","1998",1908485,3473492,5381977
"India","IND","India","1999",2134814,3552149,5686963
"India","IND","India","2000",1942531,3726427,5668958
"India","IND","India","2001",2120634,3817092,5937726
"India","IND","India","2002",2189445,3783853,5973298
"India","IND","India","2003",2316947,3757899,6074846
"India","IND","India","2004",2804362,3426509,6230871
"India","IND","India","2005",2973126,3725361.99,6698487.99
"India","IND","India","2006",3182817,3877337,7060154
"India","IND","India","2007",3114762,3890293,7005055
"India","IND","India","2008",3855763,4128727,7984490
"India","IND","India","2009",3798842,4094756,7893598
"India","IND","India","2010",3790021,4715816,8505837
"India","IND","India","2011",3677584,4336132,8013716
"India","IND","India","2012",4213980,4895142.41,9109122.41
"India","IND","India","2013",4492502,4665438.43,9157940.43
"India","IND","India","2014",4884002,4999493.43,9883495.43
"India","IND","India","2015",5344002,4862038.51,10206040.51
"India","IND","India","2016",5701902,5196946.01,10898848.01
"India","IND","India","2017",6212869,5550953.01,11763822.01
"India","IND","India","2018",7247902,5336183,12584085
"India","IND","India","2019",7933000,5477100.01,13410100.01
"India","IND","India","2020",8641286,4658197.01,13299483.01
"India","IND","India","2021",9408300,5024904.99,14433204.99
"Indonesia","IDN","Indonesia","1996",881098,3767439,4648537
"Indonesia","IDN","Indonesia","1997",777547,3918222,4695769
"Indonesia","IDN","Indonesia","1998",747007,4013311,4760318
"Indonesia","IDN","Indonesia","1999",882989,4010871.5,4893860.5
"Indonesia","IDN","Indonesia","2000",993727,4158534.6,5152261.6
"Indonesia","IDN","Indonesia","2001",1076749,4335940,5412689
"Indonesia","IDN","Indonesia","2002",1137151,4404801,5541952
"Indonesia","IDN","Indonesia","2003",1228559,4698733,5927292
"Indonesia","IDN","Indonesia","2004",1468612,4739638,6208250
"Indonesia","IDN","Indonesia","2005",2124093,4703117,6827210
"Indonesia","IDN","Indonesia","2006",2479247,4798414,7277661
"Indonesia","IDN","Indonesia","2007",3137376,5042176,8179552
"Indonesia","IDN","Indonesia","2008",3854944,5002765,8857709
"Indonesia","IDN","Indonesia","2009",4712846.53,5115756,9828602.53
"Indonesia","IDN","Indonesia","2010",6277924.49,5390461,11668385.49
"Indonesia","IDN","Indonesia","2011",7937071.54,5759674,13696745.54
"Indonesia","IDN","Indonesia","2012",9599764.82,5864409.35,15464174.17
"Indonesia","IDN","Indonesia","2013",13301407.93,6142410.11,19443818.04
"Indonesia","IDN","Indonesia","2014",14375286.83,6528638.33,20903925.16
"Indonesia","IDN","Indonesia","2015",15649311.1,6735639.15,22384950.25
"Indonesia","IDN","Indonesia","2016",16002319.09,6581114.83,22583433.92
"Indonesia","IDN","Indonesia","2017",16118238,6946132.04,23064370.04
"Indonesia","IDN","Indonesia","2018",15771806,7155854.27,22927660.27
"Indonesia","IDN","Indonesia","2019",15425627.33,7192713.78,22618341.11
"Indonesia","IDN","Indonesia","2020",14845014.41,6941042.32,21786056.73
"Indonesia","IDN","Indonesia","2021",14606533.6,7206879.2,21813412.8
"Iran, Islamic Rep.","IRN","Iran","1996",29977,351725,381702
"Iran, Islamic Rep.","IRN","Iran","1997",30279,369988,400267
"Iran, Islamic Rep.","IRN","Iran","1998",33237,367297,400534
"Iran, Islamic Rep.","IRN","Iran","1999",31800,380197,411997
"Iran, Islamic Rep.","IRN","Iran","2000",40550,383991,424541
"Iran, Islamic Rep.","IRN","Iran","2001",62550,351142,413692
"Iran, Islamic Rep.","IRN","Iran","2002",76817,324838,401655
"Iran, Islamic Rep.","IRN","Iran","2003",91714,350123,441837
"Iran, Islamic Rep.","IRN","Iran","2004",104330,369990,474320
"Iran, Islamic Rep.","IRN","Iran","2005",111761,410567,522328
"Iran, Islamic Rep.","IRN","Iran","2006",129468,445879,575347
"Iran, Islamic Rep.","IRN","Iran","2007",158549,402767,561316
"Iran, Islamic Rep.","IRN","Iran","2008",154726,407842,562568
"Iran, Islamic Rep.","IRN","Iran","2009",179552,420372,599924
"Iran, Islamic Rep.","IRN","Iran","2010",220034,443650,663684
"Iran, Islamic Rep.","IRN","Iran","2011",247262,487633,734895
"Iran, Islamic Rep.","IRN","Iran","2012",296514,537271.01,833785.01
"Iran, Islamic Rep.","IRN","Iran","2013",325325,553776.02,879101.02
"Iran, Islamic Rep.","IRN","Iran","2014",320174,620426.99,940600.99
"Iran, Islamic Rep.","IRN","Iran","2015",346118,631122,977240
"Iran, Islamic Rep.","IRN","Iran","2016",398129,689721.99,1087850.99
"Iran, Islamic Rep.","IRN","Iran","2017",412887,782479.99,1195366.99
"Iran, Islamic Rep.","IRN","Iran","2018",439718,828393.63,1268111.63
"Iran, Islamic Rep.","IRN","Iran","2019",458131,824550.01,1282681.01
"Iran, Islamic Rep.","IRN","Iran","2020",480500,790900.05,1271400.05
"Iran, Islamic Rep.","IRN","Iran","2021",478737,779465.73,1258202.73
"Iraq","IRQ","Iraq","1996",2500,30737,33237
"Iraq","IRQ","Iraq","1997",3400,31302,34702
"Iraq","IRQ","Iraq","1998",7500,22574,30074
"Iraq","IRQ","Iraq","1999",2183,22423,24606
"Iraq","IRQ","Iraq","2000",1745,20767,22512
"Iraq","IRQ","Iraq","2001",2000,33300,35300
"Iraq","IRQ","Iraq","2002",2000,26000,28000
"Iraq","IRQ","Iraq","2003",2000,17200,19200
"Iraq","IRQ","Iraq","2004",13947,12936,26883
"Iraq","IRQ","Iraq","2005",17941,26008,43949
"Iraq","IRQ","Iraq","2006",14867,59075,73942
"Iraq","IRQ","Iraq","2007",15810,53032,68842
"Iraq","IRQ","Iraq","2008",19246,34580,53826
"Iraq","IRQ","Iraq","2009",18732,28245,46977
"Iraq","IRQ","Iraq","2010",20320,19348,39668
"Iraq","IRQ","Iraq","2011",16290,31541,47831
"Iraq","IRQ","Iraq","2012",25040,51077,76117
"Iraq","IRQ","Iraq","2013",14060,56853,70913
"Iraq","IRQ","Iraq","2014",26625,59000,85625
"Iraq","IRQ","Iraq","2015",24803,27296,52099
"Iraq","IRQ","Iraq","2016",28835,31300,60135
"Iraq","IRQ","Iraq","2017",31814,35220,67034
"Iraq","IRQ","Iraq","2018",25737,36936,62673
"Iraq","IRQ","Iraq","2019",22269,40069,62338
"Iraq","IRQ","Iraq","2020",22704,34770.17,57474.17
"Iraq","IRQ","Iraq","2021",22694,43679.69,66373.69
"Ireland","IRL","Ireland","1996",34925,365443,400368
"Ireland","IRL","Ireland","1997",36854,328045,364899
"Ireland","IRL","Ireland","1998",42375,360615,402990
"Ireland","IRL","Ireland","1999",43856,319385,363241
"Ireland","IRL","Ireland","2000",51247,312392,363639
"Ireland","IRL","Ireland","2001",60940,392528,453468
"Ireland","IRL","Ireland","2002",62568,318720,381288
"Ireland","IRL","Ireland","2003",62516,301218,363734
"Ireland","IRL","Ireland","2004",58359,310570,368929
"Ireland","IRL","Ireland","2005",60050,297181,357231
"Ireland","IRL","Ireland","2006",53122,241277,294399
"Ireland","IRL","Ireland","2007",57104,244368,301472
"Ireland","IRL","Ireland","2008",44867.5,234819,279686.5
"Ireland","IRL","Ireland","2009",47511.68,298584,346095.68
"Ireland","IRL","Ireland","2010",46490.3,348441,394931.3
"Ireland","IRL","Ireland","2011",44266.32,243454.95,287721.27
"Ireland","IRL","Ireland","2012",36102.01,305426.85,341528.86
"Ireland","IRL","Ireland","2013",34198.2,275949.83,310148.03
"Ireland","IRL","Ireland","2014",31200.2,306423.74,337623.94
"Ireland","IRL","Ireland","2015",39650,264370.53,304020.53
"Ireland","IRL","Ireland","2016",40244.43,259855.36,300099.79
"Ireland","IRL","Ireland","2017",45433.1,276329.84,321762.94
"Ireland","IRL","Ireland","2018",36895.9,251240.96,288136.86
"Ireland","IRL","Ireland","2019",37913.7,238443.64,276357.34
"Ireland","IRL","Ireland","2020",37750.7,208502.06,246252.76
"Ireland","IRL","Ireland","2021",42099,234158.85,276257.85
"Israel","ISR","Israel","1996",17553,5229,22782
"Israel","ISR","Israel","1997",18264,5204,23468
"Israel","ISR","Israel","1998",18556,6300,24856
"Israel","ISR","Israel","1999",18777,5884,24661
"Israel","ISR","Israel","2000",20098,5818,25916
"Israel","ISR","Israel","2001",21318,5024,26342
"Israel","ISR","Israel","2002",22256,5043,27299
"Israel","ISR","Israel","2003",20776,4055,24831
"Israel","ISR","Israel","2004",22303,3340,25643
"Israel","ISR","Israel","2005",22409,4151,26560
"Israel","ISR","Israel","2006",22117,3820,25937
"Israel","ISR","Israel","2007",21434,3435,24869
"Israel","ISR","Israel","2008",20017,2708,22725
"Israel","ISR","Israel","2009",19177,2712,21889
"Israel","ISR","Israel","2010",19895,2612,22507
"Israel","ISR","Israel","2011",20817,2575,23392
"Israel","ISR","Israel","2012",20342.4,3224,23566.4
"Israel","ISR","Israel","2013",22251.6,1983,24234.6
"Israel","ISR","Israel","2014",20166,2042,22208
"Israel","ISR","Israel","2015",19640,2097,21737
"Israel","ISR","Israel","2016",18914,1588,20502
"Israel","ISR","Israel","2017",17997,2054,20051
"Israel","ISR","Israel","2018",17025,2048,19073
"Israel","ISR","Israel","2019",16940,2046,18986
"Israel","ISR","Israel","2020",15280,2016,17296
"Israel","ISR","Israel","2021",14875,2035,16910
"Italy","ITA","Italy","1996",189373,367754.5,557127.5
"Italy","ITA","Italy","1997",195719,345649.6,541368.6
"Italy","ITA","Italy","1998",208625,308484.7,517109.7
"Italy","ITA","Italy","1999",210368,284822.35,495190.35
"Italy","ITA","Italy","2000",216525,304156.85,520681.85
"Italy","ITA","Italy","2001",218330,312408.7,530738.7
"Italy","ITA","Italy","2002",184285,271902.1,456187.1
"Italy","ITA","Italy","2003",191884,297700.8,489584.8
"Italy","ITA","Italy","2004",118217,288939.8,407156.8
"Italy","ITA","Italy","2005",182443,298584.1,481027.1
"Italy","ITA","Italy","2006",173586,317852.7,491438.7
"Italy","ITA","Italy","2007",181126,289479.45,470605.45
"Italy","ITA","Italy","2008",149002.76,237619.5,386622.26
"Italy","ITA","Italy","2009",162431.5,254520,416951.5
"Italy","ITA","Italy","2010",153493.71,234960.5,388454.21
"Italy","ITA","Italy","2011",164150.7,217829.71,381980.41
"Italy","ITA","Italy","2012",137041,202430.39,339471.39
"Italy","ITA","Italy","2013",140879,177915.51,318794.51
"Italy","ITA","Italy","2014",148730.35,183451.41,332181.76
"Italy","ITA","Italy","2015",148762.6,198768.71,347531.31
"Italy","ITA","Italy","2016",156460,197090.86,353550.86
"Italy","ITA","Italy","2017",156625,197389.39,354014.39
"Italy","ITA","Italy","2018",145000.18,206936.7,351936.88
"Italy","ITA","Italy","2019",132377.8,187497.5,319875.3
"Italy","ITA","Italy","2020",125790.26,141207.22,266997.48
"Italy","ITA","Italy","2021",145861.9,150496.07,296357.97
"Jamaica","JAM","Jamaica","1996",3500,24255,27755
"Jamaica","JAM","Jamaica","1997",3450,20035,23485
"Jamaica","JAM","Jamaica","1998",3410,17546,20956
"Jamaica","JAM","Jamaica","1999",4150,17264,21414
"Jamaica","JAM","Jamaica","2000",4512,5540,10052
"Jamaica","JAM","Jamaica","2001",4512,14319,18831
"Jamaica","JAM","Jamaica","2002",6150,14892,21042
"Jamaica","JAM","Jamaica","2003",2969,12482,15451
"Jamaica","JAM","Jamaica","2004",4495,13471,17966
"Jamaica","JAM","Jamaica","2005",5670,13096,18766
"Jamaica","JAM","Jamaica","2006",8019,17703,25722
"Jamaica","JAM","Jamaica","2007",5616,16398,22014
"Jamaica","JAM","Jamaica","2008",5950,13055,19005
"Jamaica","JAM","Jamaica","2009",5184,16154,21338
"Jamaica","JAM","Jamaica","2010",3952,15390,19342
"Jamaica","JAM","Jamaica","2011",1152,17998,19150
"Jamaica","JAM","Jamaica","2012",651.05,15383,16034.05
"Jamaica","JAM","Jamaica","2013",837.9,18349,19186.9
"Jamaica","JAM","Jamaica","2014",876,15204,16080
"Jamaica","JAM","Jamaica","2015",602,17025,17627
"Jamaica","JAM","Jamaica","2016",947,17307,18254
"Jamaica","JAM","Jamaica","2017",1342,19267,20609
"Jamaica","JAM","Jamaica","2018",1615.63,15346,16961.63
"Jamaica","JAM","Jamaica","2019",1156.45,13475,14631.45
"Jamaica","JAM","Jamaica","2020",922.55,12874.92,13797.47
"Jamaica","JAM","Jamaica","2021",884.2,10956,11840.2
"Japan","JPN","Japan","1996",1349461.75,6097394.36,7446856.11
"Japan","JPN","Japan","1997",1339909.51,6082181.11,7422090.62
"Japan","JPN","Japan","1998",1290515.1,5430070.39,6720585.49
"Japan","JPN","Japan","1999",1315323.77,5319633.24,6634957.01
"Japan","JPN","Japan","2000",1291735.09,5191575.05,6483310.14
"Japan","JPN","Japan","2001",1311828.7,4835571.5,6147400.2
"Japan","JPN","Japan","2002",1385099.11,4501728.24,5886827.35
"Japan","JPN","Japan","2003",1301793.56,4800065.75,6101859.31
"Japan","JPN","Japan","2004",1261003.29,4451151.71,5712155
"Japan","JPN","Japan","2005",1254142.96,4440914.2,5695057.16
"Japan","JPN","Japan","2006",1224189.46,4451205.34,5675394.8
"Japan","JPN","Japan","2007",1284425.42,4430071.55,5714496.97
"Japan","JPN","Japan","2008",1186721.91,4441302.61,5628024.52
"Japan","JPN","Japan","2009",1243358.13,4230700.65,5474058.78
"Japan","JPN","Japan","2010",1151101.34,4188376.3,5339477.64
"Japan","JPN","Japan","2011",907971.59,3873951.41,4781923
"Japan","JPN","Japan","2012",1073820.78,3756439.79,4830260.57
"Japan","JPN","Japan","2013",1027951.49,3737616.38,4765567.87
"Japan","JPN","Japan","2014",1021848.59,3735077.95,4756926.54
"Japan","JPN","Japan","2015",1105651.68,3500370.52,4606022.2
"Japan","JPN","Japan","2016",1068034.5,3286217.27,4354251.77
"Japan","JPN","Japan","2017",1023192.2,3273639.5,4296831.7
"Japan","JPN","Japan","2018",1034919.66,3374475.35,4409395.01
"Japan","JPN","Japan","2019",946642.84,3253008.47,4199651.31
"Japan","JPN","Japan","2020",998938.83,3242236.64,4241175.47
"Japan","JPN","Japan","2021",963679.6,3150889.94,4114569.54
"Jordan","JOR","Jordan","1996",181,440,621
"Jordan","JOR","Jordan","1997",200,450,650
"Jordan","JOR","Jordan","1998",293,470,763
"Jordan","JOR","Jordan","1999",515,510,1025
"Jordan","JOR","Jordan","2000",569,550,1119
"Jordan","JOR","Jordan","2001",540,520,1060
"Jordan","JOR","Jordan","2002",515,526,1041
"Jordan","JOR","Jordan","2003",650,481,1131
"Jordan","JOR","Jordan","2004",487,494,981
"Jordan","JOR","Jordan","2005",561,510,1071
"Jordan","JOR","Jordan","2006",560,497,1057
"Jordan","JOR","Jordan","2007",509,506,1015
"Jordan","JOR","Jordan","2008",540,500,1040
"Jordan","JOR","Jordan","2009",440,569,1009
"Jordan","JOR","Jordan","2010",541,486,1027
"Jordan","JOR","Jordan","2011",575,500,1075
"Jordan","JOR","Jordan","2012",600,606.53,1206.53
"Jordan","JOR","Jordan","2013",750,542.24,1292.24
"Jordan","JOR","Jordan","2014",900,646.15,1546.15
"Jordan","JOR","Jordan","2015",950,604.33,1554.33
"Jordan","JOR","Jordan","2016",1120,601.14,1721.14
"Jordan","JOR","Jordan","2017",1220,634.45,1854.45
"Jordan","JOR","Jordan","2018",1330,664.86,1994.86
"Jordan","JOR","Jordan","2019",1940,678.73,2618.73
"Jordan","JOR","Jordan","2020",2055,583.95,2638.95
"Jordan","JOR","Jordan","2021",2145,665,2810
"Kenya","KEN","Kenya","1996",579,181463.35,182042.35
"Kenya","KEN","Kenya","1997",199,161588.66,161787.66
"Kenya","KEN","Kenya","1998",153,173154.58,173307.58
"Kenya","KEN","Kenya","1999",300,205927.39,206227.39
"Kenya","KEN","Kenya","2000",512,215798.91,216310.91
"Kenya","KEN","Kenya","2001",1009,164760.32,165769.32
"Kenya","KEN","Kenya","2002",798,145164.33,145962.33
"Kenya","KEN","Kenya","2003",1012,120532,121544
"Kenya","KEN","Kenya","2004",1035,127297.07,128332.07
"Kenya","KEN","Kenya","2005",1047,147920,148967
"Kenya","KEN","Kenya","2006",1012,159266,160278
"Kenya","KEN","Kenya","2007",4240,132282,136522
"Kenya","KEN","Kenya","2008",4452,136109,140561
"Kenya","KEN","Kenya","2009",4895,134157,139052
"Kenya","KEN","Kenya","2010",12194,140607,152801
"Kenya","KEN","Kenya","2011",22295,181450,203745
"Kenya","KEN","Kenya","2012",21888,158743,180631
"Kenya","KEN","Kenya","2013",23901,163133,187034
"Kenya","KEN","Kenya","2014",24498,169169.1,193667.1
"Kenya","KEN","Kenya","2015",19058,165152,184210
"Kenya","KEN","Kenya","2016",15457,141482,156939
"Kenya","KEN","Kenya","2017",12910,122109.58,135019.58
"Kenya","KEN","Kenya","2018",15870,125477.51,141347.51
"Kenya","KEN","Kenya","2019",19150,125688.81,144838.81
"Kenya","KEN","Kenya","2020",20831,124929.44,145760.44
"Kenya","KEN","Kenya","2021",21825,130902.53,152727.53
"Kiribati","KIR","Kiribati","1996",9489,33687,43176
"Kiribati","KIR","Kiribati","1997",7383,32139,39522
"Kiribati","KIR","Kiribati","1998",5942,37284,43226
"Kiribati","KIR","Kiribati","1999",9409,56641,66050
"Kiribati","KIR","Kiribati","2000",11188,35446,46634
"Kiribati","KIR","Kiribati","2001",9282,33280,42562
"Kiribati","KIR","Kiribati","2002",4262,36694,40956
"Kiribati","KIR","Kiribati","2003",3913,33712,37625
"Kiribati","KIR","Kiribati","2004",3913,31061,34974
"Kiribati","KIR","Kiribati","2005",5012,30562,35574
"Kiribati","KIR","Kiribati","2006",8849,25661,34510
"Kiribati","KIR","Kiribati","2007",1117,34170,35287
